shipment_id,origin_warehouse_id,destination_city,shipment_date,eta,ata,status,distance_km,vehicle_type
SHP00821,WH002,Chennai,2025-01-16,2025-01-16 19:00:00,2025-01-16 18:00:00,Delivered,980,Truck
SHP00822,WH007,Chennai,2025-01-30,2025-01-30 15:00:00,2025-01-30 18:00:00,In Transit,596,Truck
SHP00823,WH045,Delhi,2025-01-08,2025-01-08 15:00:00,2025-01-08 18:00:00,Delivered,284,Truck
SHP00824,WH047,Chennai,2025-01-04,2025-01-04 15:00:00,2025-01-04 13:00:00,Delivered,648,Van
SHP00825,WH046,Mumbai,2025-01-01,2025-01-01 18:00:00,2025-01-01 18:00:00,Delivered,761,Truck
SHP00826,WH023,Mumbai,2025-03-02,2025-03-02 16:00:00,2025-03-02 19:00:00,In Transit,197,Truck
SHP00827,WH039,Mumbai,2025-01-12,2025-01-12 19:00:00,2025-01-12 19:00:00,In Transit,308,Van
SHP00828,WH012,Kolkata,2025-01-07,2025-01-07 20:00:00,2025-01-07 19:00:00,Delivered,486,Truck
SHP00829,WH026,Chennai,2025-01-02,2025-01-02 20:00:00,2025-01-02 21:00:00,Delayed,336,Van
SHP00830,WH021,Chennai,2025-01-12,2025-01-12 12:00:00,2025-01-12 16:00:00,In Transit,827,Van
SHP00831,WH029,Kolkata,2025-01-15,2025-01-15 12:00:00,2025-01-15 14:00:00,Delayed,449,Truck
SHP00832,WH050,Bangalore,2025-01-15,2025-01-15 11:00:00,2025-01-15 09:00:00,In Transit,170,Truck
SHP00833,WH007,Delhi,2025-02-15,2025-02-15 20:00:00,2025-02-15 20:00:00,Delayed,681,Van
SHP00834,WH042,Bangalore,2025-01-18,2025-01-18 10:00:00,2025-01-18 13:00:00,Delayed,990,Van
SHP00835,WH017,Chennai,2025-02-06,2025-02-06 13:00:00,2025-02-06 12:00:00,In Transit,833,Van
SHP00836,WH001,Bangalore,2025-02-18,2025-02-18 14:00:00,2025-02-18 17:00:00,Delayed,409,Van
SHP00837,WH050,Delhi,2025-02-21,2025-02-21 19:00:00,2025-02-21 20:00:00,In Transit,421,Van
SHP00838,WH040,Kolkata,2025-01-31,2025-01-31 20:00:00,2025-01-31 23:00:00,Delayed,542,Van
SHP00839,WH002,Mumbai,2025-01-23,2025-01-23 16:00:00,2025-01-23 18:00:00,In Transit,669,Truck
SHP00840,WH003,Kolkata,2025-02-25,2025-02-25 15:00:00,2025-02-25 19:00:00,Delivered,982,Van
SHP00841,WH017,Chennai,2025-02-24,2025-02-24 10:00:00,2025-02-24 08:00:00,Delivered,411,Van
SHP00842,WH035,Chennai,2025-01-16,2025-01-16 13:00:00,2025-01-16 12:00:00,In Transit,683,Van
SHP00843,WH030,Delhi,2025-02-20,2025-02-20 19:00:00,2025-02-20 17:00:00,Delivered,222,Truck
SHP00844,WH012,Kolkata,2025-02-10,2025-02-10 14:00:00,2025-02-10 18:00:00,Delayed,703,Truck
SHP00845,WH016,Bangalore,2025-02-06,2025-02-06 14:00:00,2025-02-06 15:00:00,Delayed,247,Truck
SHP00846,WH020,Kolkata,2025-01-07,2025-01-07 17:00:00,2025-01-07 20:00:00,In Transit,540,Van
SHP00847,WH004,Chennai,2025-02-10,2025-02-10 11:00:00,2025-02-10 15:00:00,In Transit,195,Truck
SHP00848,WH022,Kolkata,2025-02-16,2025-02-16 13:00:00,2025-02-16 11:00:00,In Transit,681,Van
SHP00849,WH012,Bangalore,2025-01-09,2025-01-09 18:00:00,2025-01-09 20:00:00,Delayed,301,Truck
SHP00850,WH025,Bangalore,2025-01-28,2025-01-28 19:00:00,2025-01-28 19:00:00,Delivered,198,Truck
SHP00851,WH003,Delhi,2025-02-06,2025-02-06 13:00:00,2025-02-06 11:00:00,In Transit,780,Van
SHP00852,WH015,Bangalore,2025-01-16,2025-01-16 16:00:00,2025-01-16 18:00:00,Delivered,640,Truck
SHP00853,WH041,Chennai,2025-01-17,2025-01-17 12:00:00,2025-01-17 16:00:00,Delivered,549,Van
SHP00854,WH005,Bangalore,2025-01-19,2025-01-19 14:00:00,2025-01-19 19:00:00,Delivered,893,Truck
SHP00855,WH028,Delhi,2025-01-19,2025-01-19 11:00:00,2025-01-19 14:00:00,Delayed,692,Van
SHP00856,WH002,Kolkata,2025-01-01,2025-01-01 20:00:00,2025-01-01 19:00:00,In Transit,712,Van
SHP00857,WH008,Kolkata,2025-02-27,2025-02-27 14:00:00,2025-02-27 15:00:00,Delayed,193,Van
SHP00858,WH036,Delhi,2025-02-26,2025-02-26 16:00:00,2025-02-26 17:00:00,In Transit,455,Truck
SHP00859,WH027,Delhi,2025-02-23,2025-02-23 20:00:00,2025-02-23 21:00:00,Delayed,676,Truck
SHP00860,WH006,Kolkata,2025-01-31,2025-01-31 16:00:00,2025-01-31 18:00:00,Delivered,584,Truck
SHP00861,WH024,Delhi,2025-01-08,2025-01-08 14:00:00,2025-01-08 15:00:00,Delivered,823,Truck
SHP00862,WH024,Chennai,2025-01-16,2025-01-16 14:00:00,2025-01-16 15:00:00,Delayed,441,Van
SHP00863,WH041,Kolkata,2025-02-20,2025-02-20 13:00:00,2025-02-20 16:00:00,Delivered,249,Van
SHP00864,WH014,Mumbai,2025-01-11,2025-01-11 13:00:00,2025-01-11 11:00:00,Delivered,846,Truck
SHP00865,WH023,Chennai,2025-02-12,2025-02-12 18:00:00,2025-02-12 23:00:00,Delivered,348,Truck
SHP00866,WH001,Delhi,2025-01-31,2025-01-31 13:00:00,2025-01-31 12:00:00,Delayed,879,Van
SHP00867,WH008,Bangalore,2025-01-28,2025-01-28 18:00:00,2025-01-28 16:00:00,Delayed,467,Van
SHP00868,WH006,Chennai,2025-01-18,2025-01-18 11:00:00,2025-01-18 14:00:00,Delayed,266,Truck
SHP00869,WH047,Chennai,2025-01-19,2025-01-19 13:00:00,2025-01-19 16:00:00,Delayed,220,Truck
SHP00870,WH011,Delhi,2025-02-14,2025-02-14 13:00:00,2025-02-14 17:00:00,Delayed,787,Truck
SHP00871,WH009,Delhi,2025-02-15,2025-02-15 17:00:00,2025-02-15 16:00:00,Delayed,916,Truck
SHP00872,WH023,Kolkata,2025-02-04,2025-02-04 19:00:00,2025-02-04 18:00:00,In Transit,862,Van
SHP00873,WH019,Delhi,2025-01-18,2025-01-18 17:00:00,2025-01-18 19:00:00,In Transit,189,Truck
SHP00874,WH029,Delhi,2025-01-02,2025-01-02 18:00:00,2025-01-02 22:00:00,Delivered,107,Truck
SHP00875,WH029,Delhi,2025-02-18,2025-02-18 12:00:00,2025-02-18 14:00:00,In Transit,550,Truck
SHP00876,WH034,Kolkata,2025-01-28,2025-01-28 12:00:00,2025-01-28 13:00:00,Delivered,265,Van
SHP00877,WH039,Kolkata,2025-02-02,2025-02-02 18:00:00,2025-02-02 18:00:00,Delivered,274,Van
SHP00878,WH031,Delhi,2025-02-14,2025-02-14 19:00:00,2025-02-15 00:00:00,In Transit,791,Van
SHP00879,WH013,Mumbai,2025-01-08,2025-01-08 15:00:00,2025-01-08 16:00:00,Delayed,257,Van
SHP00880,WH034,Bangalore,2025-03-01,2025-03-01 18:00:00,2025-03-01 21:00:00,Delivered,505,Truck
SHP00881,WH014,Mumbai,2025-02-04,2025-02-04 14:00:00,2025-02-04 13:00:00,Delivered,234,Truck
SHP00882,WH006,Delhi,2025-01-11,2025-01-11 16:00:00,2025-01-11 20:00:00,In Transit,985,Van
SHP00883,WH026,Mumbai,2025-02-23,2025-02-23 10:00:00,2025-02-23 12:00:00,Delayed,202,Truck
SHP00884,WH003,Delhi,2025-01-16,2025-01-16 16:00:00,2025-01-16 14:00:00,In Transit,960,Van
SHP00885,WH006,Chennai,2025-01-14,2025-01-14 13:00:00,2025-01-14 18:00:00,In Transit,657,Van
SHP00886,WH048,Delhi,2025-02-14,2025-02-14 18:00:00,2025-02-14 18:00:00,Delivered,836,Van
SHP00887,WH006,Bangalore,2025-01-24,2025-01-24 14:00:00,2025-01-24 14:00:00,In Transit,941,Van
SHP00888,WH015,Bangalore,2025-02-04,2025-02-04 13:00:00,2025-02-04 17:00:00,Delivered,145,Van
SHP00889,WH042,Delhi,2025-02-27,2025-02-27 20:00:00,2025-02-27 20:00:00,Delayed,123,Truck
SHP00890,WH013,Chennai,2025-02-14,2025-02-14 13:00:00,2025-02-14 17:00:00,Delayed,139,Van
SHP00891,WH022,Mumbai,2025-01-25,2025-01-25 13:00:00,2025-01-25 16:00:00,In Transit,513,Van
SHP00892,WH046,Kolkata,2025-01-02,2025-01-02 18:00:00,2025-01-02 21:00:00,Delivered,229,Van
SHP00893,WH030,Mumbai,2025-02-24,2025-02-24 10:00:00,2025-02-24 14:00:00,Delivered,134,Truck
SHP00894,WH034,Delhi,2025-01-27,2025-01-27 13:00:00,2025-01-27 16:00:00,Delayed,413,Truck
SHP00895,WH041,Chennai,2025-01-25,2025-01-25 18:00:00,2025-01-25 22:00:00,Delivered,284,Van
SHP00896,WH037,Kolkata,2025-01-05,2025-01-05 12:00:00,2025-01-05 15:00:00,In Transit,996,Van
SHP00897,WH002,Delhi,2025-02-18,2025-02-18 15:00:00,2025-02-18 17:00:00,In Transit,904,Truck
SHP00898,WH033,Delhi,2025-01-03,2025-01-03 15:00:00,2025-01-03 16:00:00,Delivered,795,Truck
SHP00899,WH009,Mumbai,2025-02-12,2025-02-12 17:00:00,2025-02-12 22:00:00,Delayed,663,Van
SHP00900,WH005,Delhi,2025-01-20,2025-01-20 10:00:00,2025-01-20 15:00:00,Delivered,273,Van
SHP00901,WH032,Chennai,2025-02-22,2025-02-22 15:00:00,2025-02-22 16:00:00,In Transit,305,Van
SHP00902,WH039,Chennai,2025-01-24,2025-01-24 20:00:00,2025-01-24 20:00:00,In Transit,578,Van
SHP00903,WH013,Mumbai,2025-02-17,2025-02-17 17:00:00,2025-02-17 15:00:00,Delayed,908,Van
SHP00904,WH033,Kolkata,2025-02-22,2025-02-22 15:00:00,2025-02-22 14:00:00,Delayed,830,Truck
SHP00905,WH045,Kolkata,2025-02-13,2025-02-13 18:00:00,2025-02-13 20:00:00,Delivered,310,Truck
SHP00906,WH024,Chennai,2025-01-21,2025-01-21 12:00:00,2025-01-21 17:00:00,Delivered,496,Van
SHP00907,WH045,Mumbai,2025-02-15,2025-02-15 15:00:00,2025-02-15 13:00:00,Delivered,469,Van
SHP00908,WH039,Bangalore,2025-01-22,2025-01-22 20:00:00,2025-01-23 01:00:00,Delayed,778,Van
SHP00909,WH018,Mumbai,2025-01-29,2025-01-29 11:00:00,2025-01-29 16:00:00,Delivered,891,Truck
SHP00910,WH001,Delhi,2025-01-11,2025-01-11 13:00:00,2025-01-11 16:00:00,In Transit,875,Van
SHP00911,WH031,Bangalore,2025-01-20,2025-01-20 19:00:00,2025-01-20 20:00:00,Delivered,350,Van
SHP00912,WH016,Delhi,2025-02-28,2025-02-28 11:00:00,2025-02-28 12:00:00,In Transit,706,Truck
SHP00913,WH013,Bangalore,2025-01-28,2025-01-28 11:00:00,2025-01-28 10:00:00,Delayed,990,Truck
SHP00914,WH027,Delhi,2025-02-06,2025-02-06 20:00:00,2025-02-06 22:00:00,In Transit,589,Truck
SHP00915,WH010,Mumbai,2025-02-16,2025-02-16 13:00:00,2025-02-16 16:00:00,Delivered,522,Truck
SHP00916,WH004,Kolkata,2025-01-31,2025-01-31 15:00:00,2025-01-31 17:00:00,In Transit,443,Van
SHP00917,WH047,Mumbai,2025-01-27,2025-01-27 16:00:00,2025-01-27 14:00:00,Delivered,871,Truck
SHP00918,WH049,Mumbai,2025-02-21,2025-02-21 18:00:00,2025-02-21 23:00:00,Delivered,787,Van
SHP00919,WH012,Mumbai,2025-02-14,2025-02-14 11:00:00,2025-02-14 15:00:00,Delayed,844,Van
SHP00920,WH044,Kolkata,2025-01-13,2025-01-13 14:00:00,2025-01-13 12:00:00,Delayed,335,Truck
SHP00921,WH018,Delhi,2025-01-06,2025-01-06 11:00:00,2025-01-06 12:00:00,In Transit,141,Truck
SHP00922,WH004,Chennai,2025-01-29,2025-01-29 17:00:00,2025-01-29 16:00:00,Delivered,366,Truck
SHP00923,WH023,Chennai,2025-02-06,2025-02-06 10:00:00,2025-02-06 08:00:00,In Transit,608,Truck
SHP00924,WH008,Mumbai,2025-03-01,2025-03-01 11:00:00,2025-03-01 14:00:00,Delayed,843,Truck
SHP00925,WH013,Bangalore,2025-01-29,2025-01-29 16:00:00,2025-01-29 18:00:00,In Transit,561,Truck
SHP00926,WH003,Kolkata,2025-01-14,2025-01-14 16:00:00,2025-01-14 17:00:00,In Transit,319,Van
SHP00927,WH024,Kolkata,2025-02-13,2025-02-13 12:00:00,2025-02-13 14:00:00,Delivered,499,Van
SHP00928,WH029,Kolkata,2025-01-16,2025-01-16 14:00:00,2025-01-16 19:00:00,Delivered,820,Van
SHP00929,WH011,Delhi,2025-01-01,2025-01-01 10:00:00,2025-01-01 09:00:00,In Transit,347,Van
SHP00930,WH002,Bangalore,2025-02-24,2025-02-24 17:00:00,2025-02-24 19:00:00,Delivered,558,Truck
SHP00931,WH041,Chennai,2025-02-11,2025-02-11 12:00:00,2025-02-11 17:00:00,In Transit,159,Van
SHP00932,WH034,Chennai,2025-03-01,2025-03-01 18:00:00,2025-03-01 20:00:00,Delivered,148,Van
SHP00933,WH028,Kolkata,2025-01-14,2025-01-14 16:00:00,2025-01-14 19:00:00,In Transit,859,Van
SHP00934,WH026,Mumbai,2025-02-05,2025-02-05 11:00:00,2025-02-05 12:00:00,Delayed,702,Van
SHP00935,WH016,Chennai,2025-02-11,2025-02-11 16:00:00,2025-02-11 21:00:00,Delayed,320,Truck
SHP00936,WH022,Bangalore,2025-02-05,2025-02-05 13:00:00,2025-02-05 13:00:00,In Transit,829,Van
SHP00937,WH009,Kolkata,2025-01-06,2025-01-06 12:00:00,2025-01-06 16:00:00,Delayed,810,Truck
SHP00938,WH034,Chennai,2025-02-27,2025-02-27 17:00:00,2025-02-27 21:00:00,Delayed,726,Van
SHP00939,WH040,Delhi,2025-02-25,2025-02-25 17:00:00,2025-02-25 20:00:00,In Transit,579,Van
SHP00940,WH032,Chennai,2025-02-25,2025-02-25 13:00:00,2025-02-25 13:00:00,Delivered,735,Truck
SHP00941,WH010,Mumbai,2025-02-11,2025-02-11 16:00:00,2025-02-11 17:00:00,Delayed,932,Van
SHP00942,WH020,Chennai,2025-01-25,2025-01-25 16:00:00,2025-01-25 19:00:00,In Transit,532,Van
SHP00943,WH014,Mumbai,2025-02-24,2025-02-24 11:00:00,2025-02-24 12:00:00,Delayed,223,Truck
SHP00944,WH044,Mumbai,2025-01-21,2025-01-21 20:00:00,2025-01-21 19:00:00,Delivered,506,Truck
SHP00945,WH039,Kolkata,2025-01-07,2025-01-07 16:00:00,2025-01-07 20:00:00,Delayed,893,Truck
SHP00946,WH010,Delhi,2025-01-22,2025-01-22 11:00:00,2025-01-22 15:00:00,Delayed,658,Truck
SHP00947,WH003,Mumbai,2025-01-03,2025-01-03 19:00:00,2025-01-03 17:00:00,In Transit,335,Van
SHP00948,WH031,Chennai,2025-01-22,2025-01-22 11:00:00,2025-01-22 10:00:00,Delivered,922,Truck
SHP00949,WH002,Kolkata,2025-01-20,2025-01-20 13:00:00,2025-01-20 18:00:00,Delivered,761,Van
SHP00950,WH025,Delhi,2025-02-13,2025-02-13 16:00:00,2025-02-13 18:00:00,Delayed,519,Truck
SHP00951,WH033,Delhi,2025-01-29,2025-01-29 11:00:00,2025-01-29 15:00:00,Delayed,330,Van
SHP00952,WH033,Mumbai,2025-02-17,2025-02-17 19:00:00,2025-02-17 20:00:00,Delayed,300,Van
SHP00953,WH026,Mumbai,2025-01-15,2025-01-15 19:00:00,2025-01-15 23:00:00,Delivered,338,Van
SHP00954,WH030,Bangalore,2025-01-08,2025-01-08 10:00:00,2025-01-08 10:00:00,Delivered,808,Van
SHP00955,WH030,Mumbai,2025-02-22,2025-02-22 15:00:00,2025-02-22 20:00:00,Delayed,698,Truck
SHP00956,WH048,Kolkata,2025-01-27,2025-01-27 12:00:00,2025-01-27 14:00:00,Delayed,762,Van
SHP00957,WH030,Kolkata,2025-01-05,2025-01-05 16:00:00,2025-01-05 18:00:00,Delayed,296,Van
SHP00958,WH033,Mumbai,2025-02-14,2025-02-14 10:00:00,2025-02-14 11:00:00,Delivered,674,Truck
SHP00959,WH009,Chennai,2025-02-02,2025-02-02 13:00:00,2025-02-02 13:00:00,In Transit,748,Van
SHP00960,WH026,Chennai,2025-01-23,2025-01-23 11:00:00,2025-01-23 16:00:00,In Transit,502,Van
SHP00961,WH016,Delhi,2025-01-10,2025-01-10 10:00:00,2025-01-10 10:00:00,In Transit,153,Truck
SHP00962,WH050,Bangalore,2025-01-29,2025-01-29 19:00:00,2025-01-29 22:00:00,Delayed,988,Truck
SHP00963,WH043,Delhi,2025-02-20,2025-02-20 14:00:00,2025-02-20 17:00:00,Delivered,794,Van
SHP00964,WH034,Kolkata,2025-01-14,2025-01-14 11:00:00,2025-01-14 14:00:00,Delivered,772,Van
SHP00965,WH015,Bangalore,2025-03-01,2025-03-01 13:00:00,2025-03-01 17:00:00,Delivered,425,Truck
SHP00966,WH017,Kolkata,2025-02-02,2025-02-02 17:00:00,2025-02-02 21:00:00,Delivered,171,Van
SHP00967,WH012,Bangalore,2025-01-13,2025-01-13 16:00:00,2025-01-13 20:00:00,Delivered,424,Truck
SHP00968,WH017,Bangalore,2025-01-19,2025-01-19 10:00:00,2025-01-19 13:00:00,Delayed,609,Truck
SHP00969,WH001,Delhi,2025-02-10,2025-02-10 15:00:00,2025-02-10 16:00:00,Delayed,361,Van
SHP00970,WH021,Bangalore,2025-02-11,2025-02-11 15:00:00,2025-02-11 13:00:00,Delayed,179,Van
SHP00971,WH049,Mumbai,2025-02-26,2025-02-26 14:00:00,2025-02-26 14:00:00,Delivered,328,Truck
SHP00972,WH027,Bangalore,2025-02-19,2025-02-19 10:00:00,2025-02-19 10:00:00,Delayed,795,Van
SHP00973,WH011,Kolkata,2025-02-24,2025-02-24 20:00:00,2025-02-24 18:00:00,Delivered,335,Van
SHP00974,WH045,Kolkata,2025-02-23,2025-02-23 12:00:00,2025-02-23 12:00:00,In Transit,567,Truck
SHP00975,WH047,Bangalore,2025-02-12,2025-02-12 20:00:00,2025-02-12 22:00:00,In Transit,817,Van
SHP00976,WH015,Chennai,2025-01-24,2025-01-24 19:00:00,2025-01-25 00:00:00,Delivered,695,Van
SHP00977,WH036,Kolkata,2025-01-06,2025-01-06 12:00:00,2025-01-06 17:00:00,In Transit,968,Van
SHP00978,WH020,Kolkata,2025-01-24,2025-01-24 10:00:00,2025-01-24 12:00:00,In Transit,903,Van
SHP00979,WH047,Delhi,2025-01-26,2025-01-26 10:00:00,2025-01-26 10:00:00,Delivered,923,Van
SHP00980,WH003,Mumbai,2025-02-21,2025-02-21 17:00:00,2025-02-21 19:00:00,Delivered,654,Van
SHP00981,WH017,Kolkata,2025-01-13,2025-01-13 20:00:00,2025-01-13 19:00:00,Delayed,915,Truck
SHP00982,WH017,Chennai,2025-02-24,2025-02-24 19:00:00,2025-02-24 22:00:00,Delivered,474,Van
SHP00983,WH035,Bangalore,2025-02-27,2025-02-27 16:00:00,2025-02-27 16:00:00,Delayed,965,Truck
SHP00984,WH036,Mumbai,2025-02-12,2025-02-12 13:00:00,2025-02-12 11:00:00,Delayed,871,Truck
SHP00985,WH014,Chennai,2025-03-02,2025-03-02 18:00:00,2025-03-02 23:00:00,Delivered,522,Truck
SHP00986,WH017,Bangalore,2025-01-12,2025-01-12 19:00:00,2025-01-12 20:00:00,In Transit,551,Truck
SHP00987,WH019,Kolkata,2025-02-18,2025-02-18 13:00:00,2025-02-18 11:00:00,In Transit,453,Truck
SHP00988,WH017,Chennai,2025-02-18,2025-02-18 18:00:00,2025-02-18 22:00:00,In Transit,304,Van
SHP00989,WH046,Chennai,2025-01-09,2025-01-09 19:00:00,2025-01-09 22:00:00,Delayed,869,Truck
SHP00990,WH045,Chennai,2025-01-10,2025-01-10 13:00:00,2025-01-10 18:00:00,In Transit,229,Van
SHP00991,WH015,Kolkata,2025-01-17,2025-01-17 10:00:00,2025-01-17 15:00:00,Delayed,831,Truck
SHP00992,WH038,Delhi,2025-01-27,2025-01-27 16:00:00,2025-01-27 18:00:00,In Transit,573,Truck
SHP00993,WH036,Mumbai,2025-01-06,2025-01-06 16:00:00,2025-01-06 15:00:00,In Transit,339,Van
SHP00994,WH026,Kolkata,2025-02-28,2025-02-28 14:00:00,2025-02-28 19:00:00,Delayed,944,Van
SHP00995,WH003,Mumbai,2025-01-20,2025-01-20 16:00:00,2025-01-20 16:00:00,Delivered,377,Van
SHP00996,WH047,Delhi,2025-01-15,2025-01-15 14:00:00,2025-01-15 16:00:00,Delayed,119,Van
SHP00997,WH027,Mumbai,2025-01-17,2025-01-17 15:00:00,2025-01-17 14:00:00,In Transit,659,Truck
SHP00998,WH043,Delhi,2025-01-14,2025-01-14 12:00:00,2025-01-14 10:00:00,Delayed,284,Truck
SHP00999,WH037,Delhi,2025-02-14,2025-02-14 13:00:00,2025-02-14 17:00:00,Delivered,344,Truck
SHP01000,WH035,Mumbai,2025-02-21,2025-02-21 16:00:00,2025-02-21 17:00:00,Delayed,692,Truck
SHP01001,WH017,Mumbai,2025-02-03,2025-02-03 16:00:00,2025-02-03 20:00:00,Delayed,347,Van
SHP01002,WH008,Chennai,2025-02-12,2025-02-12 18:00:00,2025-02-12 22:00:00,Delivered,505,Truck
SHP01003,WH047,Mumbai,2025-02-23,2025-02-23 19:00:00,2025-02-23 19:00:00,Delayed,102,Van
SHP01004,WH012,Delhi,2025-01-01,2025-01-01 17:00:00,2025-01-01 18:00:00,Delayed,134,Truck
SHP01005,WH010,Mumbai,2025-01-29,2025-01-29 18:00:00,2025-01-29 16:00:00,Delivered,872,Van
SHP01006,WH011,Mumbai,2025-01-18,2025-01-18 16:00:00,2025-01-18 16:00:00,Delivered,678,Van
SHP01007,WH027,Chennai,2025-02-16,2025-02-16 13:00:00,2025-02-16 13:00:00,Delivered,167,Truck
SHP01008,WH022,Mumbai,2025-01-26,2025-01-26 19:00:00,2025-01-26 22:00:00,Delayed,735,Van
SHP01009,WH049,Kolkata,2025-01-03,2025-01-03 17:00:00,2025-01-03 22:00:00,In Transit,557,Van
SHP01010,WH045,Delhi,2025-02-01,2025-02-01 16:00:00,2025-02-01 19:00:00,Delivered,425,Truck
SHP01011,WH048,Mumbai,2025-01-16,2025-01-16 12:00:00,2025-01-16 14:00:00,Delayed,763,Van
SHP01012,WH027,Bangalore,2025-01-07,2025-01-07 19:00:00,2025-01-07 23:00:00,Delivered,571,Truck
SHP01013,WH044,Bangalore,2025-02-13,2025-02-13 16:00:00,2025-02-13 21:00:00,In Transit,174,Truck
SHP01014,WH018,Mumbai,2025-02-10,2025-02-10 15:00:00,2025-02-10 18:00:00,Delayed,719,Truck
SHP01015,WH001,Delhi,2025-01-30,2025-01-30 16:00:00,2025-01-30 16:00:00,In Transit,986,Truck
SHP01016,WH022,Delhi,2025-02-16,2025-02-16 20:00:00,2025-02-17 01:00:00,In Transit,493,Truck
SHP01017,WH017,Bangalore,2025-01-25,2025-01-25 11:00:00,2025-01-25 13:00:00,In Transit,566,Van
SHP01018,WH007,Bangalore,2025-02-18,2025-02-18 16:00:00,2025-02-18 20:00:00,Delivered,644,Van
SHP01019,WH037,Chennai,2025-02-05,2025-02-05 19:00:00,2025-02-05 20:00:00,In Transit,724,Van
SHP01020,WH002,Chennai,2025-01-15,2025-01-15 17:00:00,2025-01-15 19:00:00,Delayed,621,Van
SHP01021,WH011,Bangalore,2025-01-31,2025-01-31 13:00:00,2025-01-31 14:00:00,In Transit,436,Truck
SHP01022,WH015,Mumbai,2025-01-05,2025-01-05 12:00:00,2025-01-05 16:00:00,In Transit,896,Van
SHP01023,WH049,Mumbai,2025-02-11,2025-02-11 18:00:00,2025-02-11 17:00:00,Delayed,959,Van
SHP01024,WH001,Kolkata,2025-03-02,2025-03-02 20:00:00,2025-03-02 20:00:00,Delivered,735,Truck
SHP01025,WH019,Mumbai,2025-01-04,2025-01-04 10:00:00,2025-01-04 10:00:00,In Transit,304,Van
SHP01026,WH011,Bangalore,2025-01-08,2025-01-08 13:00:00,2025-01-08 14:00:00,Delivered,970,Truck
SHP01027,WH019,Bangalore,2025-01-01,2025-01-01 10:00:00,2025-01-01 15:00:00,Delayed,276,Van
SHP01028,WH027,Mumbai,2025-01-21,2025-01-21 12:00:00,2025-01-21 14:00:00,Delivered,264,Truck
SHP01029,WH042,Kolkata,2025-02-26,2025-02-26 15:00:00,2025-02-26 18:00:00,Delivered,1000,Van
SHP01030,WH048,Delhi,2025-02-10,2025-02-10 18:00:00,2025-02-10 16:00:00,In Transit,669,Van
SHP01031,WH036,Mumbai,2025-02-11,2025-02-11 14:00:00,2025-02-11 15:00:00,In Transit,329,Van
SHP01032,WH046,Chennai,2025-02-22,2025-02-22 16:00:00,2025-02-22 20:00:00,Delivered,725,Van
SHP01033,WH039,Mumbai,2025-02-25,2025-02-25 13:00:00,2025-02-25 11:00:00,Delivered,858,Van
SHP01034,WH019,Bangalore,2025-01-03,2025-01-03 15:00:00,2025-01-03 18:00:00,Delivered,238,Truck
SHP01035,WH032,Chennai,2025-02-05,2025-02-05 10:00:00,2025-02-05 10:00:00,Delivered,844,Truck
SHP01036,WH044,Chennai,2025-01-18,2025-01-18 15:00:00,2025-01-18 16:00:00,Delayed,637,Van
SHP01037,WH043,Bangalore,2025-01-22,2025-01-22 10:00:00,2025-01-22 11:00:00,Delayed,894,Van
SHP01038,WH015,Bangalore,2025-02-01,2025-02-01 11:00:00,2025-02-01 15:00:00,Delivered,471,Truck
SHP01039,WH025,Mumbai,2025-02-06,2025-02-06 13:00:00,2025-02-06 14:00:00,Delayed,569,Van
SHP01040,WH014,Delhi,2025-02-09,2025-02-09 14:00:00,2025-02-09 13:00:00,Delivered,812,Van
SHP01041,WH046,Delhi,2025-01-19,2025-01-19 19:00:00,2025-01-19 21:00:00,Delayed,892,Truck
SHP01042,WH037,Mumbai,2025-02-17,2025-02-17 13:00:00,2025-02-17 13:00:00,Delivered,974,Truck
SHP01043,WH030,Kolkata,2025-01-07,2025-01-07 11:00:00,2025-01-07 11:00:00,Delivered,572,Truck
SHP01044,WH018,Mumbai,2025-02-02,2025-02-02 10:00:00,2025-02-02 10:00:00,Delayed,144,Van
SHP01045,WH004,Chennai,2025-01-24,2025-01-24 10:00:00,2025-01-24 15:00:00,Delivered,840,Van
SHP01046,WH007,Mumbai,2025-02-19,2025-02-19 17:00:00,2025-02-19 19:00:00,Delivered,507,Truck
SHP01047,WH043,Bangalore,2025-02-03,2025-02-03 12:00:00,2025-02-03 14:00:00,Delayed,402,Van
SHP01048,WH004,Delhi,2025-02-17,2025-02-17 13:00:00,2025-02-17 15:00:00,Delivered,808,Van
SHP01049,WH029,Delhi,2025-01-28,2025-01-28 10:00:00,2025-01-28 15:00:00,Delayed,136,Van
SHP01050,WH005,Kolkata,2025-01-11,2025-01-11 18:00:00,2025-01-11 16:00:00,Delivered,656,Van
SHP01051,WH017,Bangalore,2025-01-30,2025-01-30 10:00:00,2025-01-30 15:00:00,In Transit,646,Truck
SHP01052,WH041,Bangalore,2025-02-24,2025-02-24 14:00:00,2025-02-24 15:00:00,In Transit,828,Truck
SHP01053,WH011,Kolkata,2025-01-06,2025-01-06 11:00:00,2025-01-06 15:00:00,Delayed,930,Truck
SHP01054,WH016,Chennai,2025-02-06,2025-02-06 10:00:00,2025-02-06 09:00:00,Delivered,455,Van
SHP01055,WH041,Mumbai,2025-02-19,2025-02-19 10:00:00,2025-02-19 10:00:00,Delayed,524,Truck
SHP01056,WH029,Chennai,2025-02-07,2025-02-07 11:00:00,2025-02-07 16:00:00,Delayed,342,Truck
