shipment_id,shipment_date,warehouse_id,sku_id,delay_hours,delivery_status,source_city,destination_city,route_id,inventory_level,gps_id,latitude,longitude,speed_kmph,timestamp,record_type
SHP01218,2025-01-31,WH001,null,0,On-Time,Ahmedabad,Mumbai,Ahmedabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01219,2025-01-31,WH038,null,1,Delayed,Lucknow,Mumbai,Lucknow→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01220,2025-02-18,WH039,null,2,Delayed,Kolkata,Kolkata,Kolkata→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01221,2025-01-17,WH018,null,1,Delayed,Hyderabad,Delhi,Hyderabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01223,2025-02-17,WH025,null,5,Delayed,Pune,Delhi,Pune→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01224,2025-02-03,WH016,null,1,Delayed,Chennai,Chennai,Chennai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01225,2025-02-06,WH047,null,1,Delayed,Ahmedabad,Delhi,Ahmedabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01227,2025-02-12,WH008,null,-1,Early,Chennai,Mumbai,Chennai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01228,2025-01-19,WH018,null,2,Delayed,Pune,Bangalore,Pune→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01229,2025-01-21,WH008,null,-2,Early,Mumbai,Mumbai,Mumbai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01230,2025-01-18,WH040,null,3,Delayed,Pune,Kolkata,Pune→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01232,2025-01-04,WH044,null,2,Delayed,Pune,Kolkata,Pune→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01233,2025-01-24,WH011,null,4,Delayed,Bangalore,Kolkata,Bangalore→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01234,2025-02-09,WH020,null,-1,Early,Kolkata,Chennai,Kolkata→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01235,2025-01-01,WH003,null,1,Delayed,Hyderabad,Kolkata,Hyderabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01236,2025-01-28,WH028,null,1,Delayed,Chennai,Chennai,Chennai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01237,2025-02-01,WH020,null,4,Delayed,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01238,2025-01-08,WH001,null,1,Delayed,Ahmedabad,Kolkata,Ahmedabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01239,2025-02-21,WH019,null,3,Delayed,Mumbai,Kolkata,Mumbai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01240,2025-02-25,WH016,null,-2,Early,Chennai,Bangalore,Chennai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01242,2025-02-17,WH003,null,2,Delayed,Bangalore,Delhi,Bangalore→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01243,2025-02-18,WH030,null,4,Delayed,Bangalore,Chennai,Bangalore→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01244,2025-01-17,WH019,null,-2,Early,Pune,Mumbai,Pune→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01245,2025-02-22,WH046,null,-1,Early,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01246,2025-02-07,WH019,null,5,Delayed,Delhi,Kolkata,Delhi→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01247,2025-01-26,WH015,null,2,Delayed,Lucknow,Chennai,Lucknow→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01248,2025-01-19,WH025,null,-1,Early,Chennai,Mumbai,Chennai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01249,2025-03-01,WH038,null,1,Delayed,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01250,2025-01-22,WH009,null,0,On-Time,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01251,2025-02-28,WH034,null,3,Delayed,Chennai,Delhi,Chennai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01252,2025-01-21,WH007,null,4,Delayed,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01253,2025-01-05,WH028,null,-2,Early,Chennai,Mumbai,Chennai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01254,2025-02-16,WH019,null,4,Delayed,Chennai,Chennai,Chennai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01255,2025-02-22,WH049,null,-1,Early,Pune,Bangalore,Pune→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01256,2025-01-16,WH023,null,3,Delayed,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01257,2025-02-12,WH031,null,2,Delayed,Lucknow,Bangalore,Lucknow→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01258,2025-01-21,WH010,null,1,Delayed,Bangalore,Bangalore,Bangalore→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01259,2025-02-22,WH024,null,0,On-Time,Hyderabad,Kolkata,Hyderabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01260,2025-01-20,WH029,null,1,Delayed,Delhi,Kolkata,Delhi→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01262,2025-02-11,WH050,null,5,Delayed,Jaipur,Kolkata,Jaipur→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01264,2025-01-27,WH005,null,1,Delayed,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01265,2025-01-13,WH002,null,-1,Early,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01266,2025-02-17,WH015,null,0,On-Time,Bangalore,Chennai,Bangalore→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01267,2025-02-24,WH005,null,4,Delayed,Delhi,Delhi,Delhi→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01271,2025-01-14,WH045,null,4,Delayed,Lucknow,Kolkata,Lucknow→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01273,2025-02-18,WH017,null,-2,Early,Bangalore,Chennai,Bangalore→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01274,2025-02-24,WH004,null,5,Delayed,Delhi,Kolkata,Delhi→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01275,2025-01-03,WH015,null,5,Delayed,Hyderabad,Mumbai,Hyderabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01276,2025-01-01,WH020,null,3,Delayed,Bangalore,Kolkata,Bangalore→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01277,2025-02-09,WH033,null,3,Delayed,Delhi,Mumbai,Delhi→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01278,2025-01-24,WH001,null,0,On-Time,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01279,2025-01-20,WH014,null,5,Delayed,Jaipur,Bangalore,Jaipur→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01280,2025-01-25,WH027,null,0,On-Time,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01281,2025-02-17,WH013,null,4,Delayed,Mumbai,Bangalore,Mumbai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01282,2025-02-27,WH037,null,0,On-Time,Ahmedabad,Bangalore,Ahmedabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01283,2025-02-24,WH025,null,0,On-Time,Ahmedabad,Mumbai,Ahmedabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01284,2025-02-13,WH042,null,5,Delayed,Pune,Bangalore,Pune→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01285,2025-01-16,WH033,null,0,On-Time,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01286,2025-01-26,WH037,null,4,Delayed,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01287,2025-01-01,WH050,null,-1,Early,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01288,2025-02-06,WH006,null,1,Delayed,Ahmedabad,Bangalore,Ahmedabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01289,2025-01-31,WH024,null,4,Delayed,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01290,2025-02-13,WH042,null,1,Delayed,Chennai,Chennai,Chennai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01291,2025-02-03,WH011,null,5,Delayed,Lucknow,Bangalore,Lucknow→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01292,2025-01-07,WH024,null,-1,Early,Bangalore,Chennai,Bangalore→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01293,2025-01-08,WH046,null,3,Delayed,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01294,2025-01-20,WH047,null,4,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01295,2025-01-29,WH009,null,1,Delayed,Ahmedabad,Delhi,Ahmedabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01296,2025-01-17,WH040,null,1,Delayed,Bangalore,Mumbai,Bangalore→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01297,2025-02-03,WH047,null,1,Delayed,Bangalore,Kolkata,Bangalore→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01300,2025-02-01,WH014,null,2,Delayed,Kolkata,Mumbai,Kolkata→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01301,2025-01-06,WH008,null,4,Delayed,Mumbai,Bangalore,Mumbai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01302,2025-01-14,WH003,null,0,On-Time,Ahmedabad,Bangalore,Ahmedabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01303,2025-02-15,WH027,null,4,Delayed,Ahmedabad,Delhi,Ahmedabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01304,2025-01-20,WH036,null,4,Delayed,Mumbai,Kolkata,Mumbai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01305,2025-01-31,WH022,null,2,Delayed,Mumbai,Kolkata,Mumbai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01306,2025-02-19,WH005,null,-2,Early,Pune,Mumbai,Pune→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01307,2025-02-28,WH009,null,2,Delayed,Lucknow,Kolkata,Lucknow→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01308,2025-02-18,WH043,null,2,Delayed,Delhi,Mumbai,Delhi→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01309,2025-02-03,WH011,null,-1,Early,Mumbai,Kolkata,Mumbai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01310,2025-01-17,WH015,null,2,Delayed,Delhi,Chennai,Delhi→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01311,2025-01-14,WH049,null,4,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01312,2025-01-06,WH007,null,-2,Early,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01313,2025-01-02,WH048,null,-2,Early,Lucknow,Bangalore,Lucknow→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01314,2025-02-11,WH046,null,-1,Early,Jaipur,Kolkata,Jaipur→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01315,2025-01-02,WH001,null,0,On-Time,Pune,Mumbai,Pune→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01317,2025-01-07,WH041,null,2,Delayed,Lucknow,Mumbai,Lucknow→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01318,2025-02-05,WH047,null,3,Delayed,Jaipur,Kolkata,Jaipur→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01319,2025-02-08,WH047,null,2,Delayed,Hyderabad,Kolkata,Hyderabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01320,2025-02-22,WH019,null,0,On-Time,Ahmedabad,Delhi,Ahmedabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01322,2025-02-13,WH050,null,1,Delayed,Lucknow,Chennai,Lucknow→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01323,2025-02-16,WH041,null,0,On-Time,Kolkata,Mumbai,Kolkata→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01324,2025-02-22,WH020,null,0,On-Time,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01325,2025-01-25,WH042,null,3,Delayed,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01326,2025-01-06,WH008,null,-1,Early,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01327,2025-02-12,WH048,null,5,Delayed,Chennai,Mumbai,Chennai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01328,2025-02-13,WH009,null,-2,Early,Kolkata,Mumbai,Kolkata→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01329,2025-01-25,WH030,null,4,Delayed,Ahmedabad,Chennai,Ahmedabad→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01331,2025-01-07,WH013,null,-1,Early,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01332,2025-02-03,WH031,null,0,On-Time,Pune,Mumbai,Pune→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01333,2025-01-20,WH046,null,-1,Early,Ahmedabad,Chennai,Ahmedabad→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01334,2025-01-20,WH026,null,1,Delayed,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01335,2025-03-02,WH003,null,3,Delayed,Kolkata,Mumbai,Kolkata→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01336,2025-01-04,WH005,null,4,Delayed,Mumbai,Bangalore,Mumbai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01337,2025-01-26,WH013,null,2,Delayed,Pune,Bangalore,Pune→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01338,2025-01-29,WH034,null,-2,Early,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01339,2025-02-03,WH033,null,-1,Early,Pune,Bangalore,Pune→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01340,2025-02-23,WH049,null,1,Delayed,Hyderabad,Kolkata,Hyderabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01341,2025-01-05,WH006,null,-1,Early,Pune,Kolkata,Pune→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01342,2025-01-10,WH038,null,5,Delayed,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01343,2025-01-24,WH035,null,-1,Early,Ahmedabad,Mumbai,Ahmedabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01344,2025-01-15,WH046,null,-2,Early,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01345,2025-02-20,WH028,null,1,Delayed,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01346,2025-02-04,WH031,null,-1,Early,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01347,2025-02-28,WH027,null,4,Delayed,Mumbai,Bangalore,Mumbai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01348,2025-02-04,WH041,null,0,On-Time,Kolkata,Kolkata,Kolkata→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01349,2025-02-28,WH023,null,2,Delayed,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01350,2025-01-02,WH032,null,3,Delayed,Pune,Chennai,Pune→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01351,2025-01-12,WH032,null,-2,Early,Delhi,Mumbai,Delhi→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01352,2025-02-01,WH038,null,5,Delayed,Jaipur,Kolkata,Jaipur→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01353,2025-02-02,WH012,null,5,Delayed,Bangalore,Kolkata,Bangalore→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01354,2025-03-01,WH044,null,0,On-Time,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01355,2025-01-01,WH033,null,2,Delayed,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01356,2025-02-23,WH003,null,-1,Early,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01357,2025-02-26,WH006,null,-1,Early,Pune,Delhi,Pune→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01358,2025-01-07,WH049,null,-2,Early,Mumbai,Mumbai,Mumbai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01361,2025-01-18,WH049,null,3,Delayed,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01363,2025-01-09,WH033,null,4,Delayed,Hyderabad,Mumbai,Hyderabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01365,2025-01-04,WH033,null,1,Delayed,Hyderabad,Chennai,Hyderabad→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01366,2025-02-15,WH018,null,5,Delayed,Pune,Kolkata,Pune→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01367,2025-01-31,WH038,null,4,Delayed,Mumbai,Bangalore,Mumbai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01368,2025-02-08,WH044,null,-2,Early,Lucknow,Mumbai,Lucknow→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01369,2025-01-30,WH048,null,-2,Early,Jaipur,Bangalore,Jaipur→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01370,2025-02-04,WH022,null,2,Delayed,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01371,2025-02-15,WH029,null,4,Delayed,Delhi,Chennai,Delhi→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01372,2025-02-22,WH028,null,-2,Early,Ahmedabad,Bangalore,Ahmedabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01373,2025-01-24,WH038,null,5,Delayed,Chennai,Delhi,Chennai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01375,2025-01-08,WH038,null,-2,Early,Pune,Kolkata,Pune→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01376,2025-03-01,WH049,null,1,Delayed,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01377,2025-02-04,WH001,null,0,On-Time,Pune,Kolkata,Pune→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01378,2025-01-20,WH019,null,0,On-Time,Mumbai,Mumbai,Mumbai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01379,2025-01-16,WH012,null,2,Delayed,Hyderabad,Delhi,Hyderabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01380,2025-02-16,WH015,null,0,On-Time,Lucknow,Mumbai,Lucknow→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01381,2025-01-11,WH022,null,3,Delayed,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01382,2025-01-16,WH022,null,0,On-Time,Kolkata,Kolkata,Kolkata→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01383,2025-02-16,WH036,null,1,Delayed,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01384,2025-02-24,WH029,null,0,On-Time,Lucknow,Chennai,Lucknow→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01385,2025-01-24,WH013,null,-2,Early,Lucknow,Mumbai,Lucknow→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01386,2025-01-22,WH013,null,3,Delayed,Jaipur,Bangalore,Jaipur→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01387,2025-02-20,WH027,null,0,On-Time,Bangalore,Mumbai,Bangalore→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01388,2025-01-03,WH005,null,5,Delayed,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01389,2025-02-01,WH026,null,-1,Early,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01390,2025-01-21,WH003,null,1,Delayed,Bangalore,Kolkata,Bangalore→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01391,2025-02-15,WH037,null,1,Delayed,Delhi,Kolkata,Delhi→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01392,2025-01-15,WH037,null,4,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01394,2025-01-13,WH038,null,5,Delayed,Pune,Bangalore,Pune→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01395,2025-02-01,WH044,null,3,Delayed,Pune,Delhi,Pune→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01396,2025-01-17,WH042,null,5,Delayed,Bangalore,Kolkata,Bangalore→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01397,2025-01-11,WH037,null,-2,Early,Delhi,Mumbai,Delhi→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01398,2025-01-16,WH024,null,4,Delayed,Delhi,Chennai,Delhi→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01399,2025-02-09,WH016,null,4,Delayed,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01400,2025-01-02,WH014,null,-2,Early,Kolkata,Mumbai,Kolkata→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01401,2025-01-21,WH011,null,5,Delayed,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01402,2025-02-01,WH004,null,0,On-Time,Delhi,Mumbai,Delhi→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01403,2025-01-08,WH008,null,-1,Early,Bangalore,Mumbai,Bangalore→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01404,2025-02-03,WH021,null,-1,Early,Mumbai,Kolkata,Mumbai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01405,2025-01-21,WH029,null,3,Delayed,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01406,2025-02-27,WH021,null,-1,Early,Chennai,Mumbai,Chennai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01407,2025-01-06,WH018,null,-1,Early,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01408,2025-01-24,WH020,null,4,Delayed,Kolkata,Kolkata,Kolkata→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01409,2025-03-02,WH041,null,0,On-Time,Ahmedabad,Delhi,Ahmedabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01410,2025-02-11,WH002,null,3,Delayed,Pune,Delhi,Pune→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01413,2025-02-07,WH046,null,1,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01414,2025-02-01,WH028,null,0,On-Time,Pune,Chennai,Pune→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01415,2025-02-22,WH022,null,-2,Early,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01416,2025-02-04,WH021,null,-1,Early,Lucknow,Kolkata,Lucknow→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01417,2025-02-03,WH012,null,3,Delayed,Mumbai,Mumbai,Mumbai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01418,2025-01-08,WH035,null,5,Delayed,Bangalore,Bangalore,Bangalore→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01419,2025-02-26,WH047,null,5,Delayed,Delhi,Mumbai,Delhi→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01420,2025-02-09,WH011,null,0,On-Time,Delhi,Kolkata,Delhi→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01421,2025-01-31,WH023,null,-2,Early,Lucknow,Kolkata,Lucknow→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01422,2025-01-26,WH050,null,3,Delayed,Bangalore,Mumbai,Bangalore→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01423,2025-01-25,WH039,null,4,Delayed,Mumbai,Mumbai,Mumbai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01424,2025-02-15,WH031,null,5,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01425,2025-02-27,WH020,null,-2,Early,Ahmedabad,Mumbai,Ahmedabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01426,2025-02-25,WH003,null,2,Delayed,Kolkata,Chennai,Kolkata→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01427,2025-01-04,WH028,null,1,Delayed,Ahmedabad,Bangalore,Ahmedabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01428,2025-01-07,WH042,null,0,On-Time,Lucknow,Bangalore,Lucknow→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP01430,2025-02-18,WH013,null,5,Delayed,Kolkata,Mumbai,Kolkata→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01431,2025-01-21,WH011,null,1,Delayed,Hyderabad,Mumbai,Hyderabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01432,2025-01-26,WH027,null,0,On-Time,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01433,2025-01-16,WH023,null,3,Delayed,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01434,2025-01-26,WH046,null,2,Delayed,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01435,2025-01-31,WH030,null,3,Delayed,Pune,Mumbai,Pune→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP01436,2025-02-24,WH011,null,-2,Early,Kolkata,Chennai,Kolkata→Chennai,null,null,null,null,null,null,SHIPMENT
SHP01437,2025-02-27,WH035,null,5,Delayed,Mumbai,Kolkata,Mumbai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP01438,2025-01-19,WH040,null,4,Delayed,Hyderabad,Delhi,Hyderabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP01439,2025-01-27,WH006,null,0,On-Time,Lucknow,Bangalore,Lucknow→Bangalore,null,null,null,null,null,null,SHIPMENT
