shipment_id,shipment_date,warehouse_id,delay_hours,source_city,destination_city,delivery_status,route_id
SHP01097,2025-02-07,WH001,3,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP01098,2025-02-07,WH005,5,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP01099,2025-01-06,WH027,1,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP01100,2025-02-22,WH002,-2,Hyderabad,Mumbai,Early,Hyderabad→Mumbai
SHP01101,2025-02-27,WH033,2,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP01102,2025-01-21,WH015,5,Delhi,Chennai,Delayed,Delhi→Chennai
SHP01104,2025-01-19,WH027,4,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP01105,2025-02-28,WH006,0,Pune,Bangalore,On-Time,Pune→Bangalore
SHP01107,2025-02-02,WH042,3,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP01108,2025-01-31,WH017,-2,Kolkata,Bangalore,Early,Kolkata→Bangalore
SHP01109,2025-02-10,WH005,2,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP01110,2025-01-23,WH014,2,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP01111,2025-02-09,WH041,5,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP01112,2025-01-10,WH017,5,Chennai,Chennai,Delayed,Chennai→Chennai
SHP01113,2025-01-24,WH011,5,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP01114,2025-02-14,WH044,1,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP01115,2025-01-26,WH039,3,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01116,2025-02-09,WH012,3,Chennai,Mumbai,Delayed,Chennai→Mumbai
SHP01118,2025-01-28,WH046,-2,Lucknow,Delhi,Early,Lucknow→Delhi
SHP01119,2025-01-04,WH008,5,Pune,Mumbai,Delayed,Pune→Mumbai
SHP01120,2025-02-05,WH009,0,Lucknow,Delhi,On-Time,Lucknow→Delhi
SHP01121,2025-01-18,WH013,2,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP01122,2025-02-08,WH007,1,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP01124,2025-02-17,WH029,0,Kolkata,Bangalore,On-Time,Kolkata→Bangalore
SHP01125,2025-01-08,WH004,0,Hyderabad,Chennai,On-Time,Hyderabad→Chennai
SHP01126,2025-02-18,WH036,4,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP01127,2025-02-03,WH039,-1,Lucknow,Delhi,Early,Lucknow→Delhi
SHP01128,2025-01-19,WH030,0,Bangalore,Delhi,On-Time,Bangalore→Delhi
SHP01129,2025-02-04,WH010,1,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP01130,2025-02-21,WH050,4,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP01131,2025-01-14,WH013,3,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP01132,2025-01-10,WH006,-2,Chennai,Chennai,Early,Chennai→Chennai
SHP01133,2025-01-30,WH025,3,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP01134,2025-01-23,WH012,4,Pune,Bangalore,Delayed,Pune→Bangalore
SHP01135,2025-01-03,WH015,1,Chennai,Delhi,Delayed,Chennai→Delhi
SHP01136,2025-02-05,WH006,4,Chennai,Mumbai,Delayed,Chennai→Mumbai
SHP01137,2025-02-17,WH049,3,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP01138,2025-01-17,WH027,-2,Hyderabad,Kolkata,Early,Hyderabad→Kolkata
SHP01139,2025-01-05,WH038,4,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP01140,2025-02-19,WH026,2,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP01141,2025-02-26,WH001,0,Bangalore,Bangalore,On-Time,Bangalore→Bangalore
SHP01142,2025-02-16,WH016,5,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP01143,2025-01-14,WH047,1,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP01144,2025-01-11,WH048,5,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP01145,2025-01-06,WH043,1,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP01146,2025-02-26,WH037,2,Pune,Delhi,Delayed,Pune→Delhi
SHP01147,2025-02-28,WH002,-2,Delhi,Bangalore,Early,Delhi→Bangalore
SHP01148,2025-01-30,WH022,-2,Mumbai,Mumbai,Early,Mumbai→Mumbai
SHP01149,2025-02-15,WH032,-1,Hyderabad,Delhi,Early,Hyderabad→Delhi
SHP01150,2025-01-28,WH045,-1,Pune,Delhi,Early,Pune→Delhi
SHP01151,2025-03-02,WH011,4,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP01152,2025-02-20,WH009,2,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP01153,2025-01-26,WH044,2,Chennai,Mumbai,Delayed,Chennai→Mumbai
SHP01154,2025-01-27,WH006,5,Delhi,Delhi,Delayed,Delhi→Delhi
SHP01155,2025-01-30,WH018,3,Jaipur,Bangalore,Delayed,Jaipur→Bangalore
SHP01156,2025-02-16,WH008,-2,Pune,Kolkata,Early,Pune→Kolkata
SHP01157,2025-02-17,WH031,4,Jaipur,Bangalore,Delayed,Jaipur→Bangalore
SHP01158,2025-02-12,WH038,3,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP01159,2025-01-22,WH031,4,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP01160,2025-02-03,WH019,1,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP01161,2025-02-13,WH038,-2,Hyderabad,Kolkata,Early,Hyderabad→Kolkata
SHP01162,2025-01-09,WH038,1,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP01163,2025-02-15,WH014,4,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP01164,2025-01-07,WH022,3,Pune,Kolkata,Delayed,Pune→Kolkata
SHP01165,2025-02-06,WH017,3,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01166,2025-01-29,WH005,1,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP01167,2025-02-10,WH005,5,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP01168,2025-01-05,WH042,5,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP01169,2025-02-22,WH024,-1,Chennai,Delhi,Early,Chennai→Delhi
SHP01170,2025-02-09,WH048,-1,Kolkata,Mumbai,Early,Kolkata→Mumbai
SHP01171,2025-02-24,WH008,2,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP01172,2025-01-25,WH033,3,Pune,Kolkata,Delayed,Pune→Kolkata
SHP01173,2025-02-20,WH020,0,Mumbai,Mumbai,On-Time,Mumbai→Mumbai
SHP01175,2025-01-29,WH017,1,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP01176,2025-02-12,WH048,3,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP01177,2025-01-16,WH017,0,Jaipur,Delhi,On-Time,Jaipur→Delhi
SHP01178,2025-01-23,WH003,3,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP01179,2025-01-26,WH028,5,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP01180,2025-01-15,WH005,0,Pune,Chennai,On-Time,Pune→Chennai
SHP01181,2025-01-20,WH015,-2,Hyderabad,Delhi,Early,Hyderabad→Delhi
SHP01182,2025-01-13,WH017,0,Lucknow,Kolkata,On-Time,Lucknow→Kolkata
SHP01183,2025-02-06,WH046,3,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP01184,2025-01-29,WH032,0,Pune,Chennai,On-Time,Pune→Chennai
SHP01185,2025-01-31,WH028,1,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP01186,2025-02-22,WH008,1,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP01187,2025-01-14,WH041,4,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP01188,2025-01-21,WH011,1,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP01189,2025-02-27,WH037,5,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP01191,2025-01-08,WH004,3,Pune,Chennai,Delayed,Pune→Chennai
SHP01192,2025-01-07,WH047,4,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP01193,2025-03-02,WH012,1,Chennai,Mumbai,Delayed,Chennai→Mumbai
SHP01194,2025-02-01,WH010,1,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP01196,2025-02-04,WH045,0,Hyderabad,Delhi,On-Time,Hyderabad→Delhi
SHP01197,2025-02-01,WH050,5,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP01198,2025-02-15,WH050,-1,Mumbai,Kolkata,Early,Mumbai→Kolkata
SHP01199,2025-01-21,WH047,1,Delhi,Delhi,Delayed,Delhi→Delhi
SHP01201,2025-01-13,WH019,-2,Bangalore,Bangalore,Early,Bangalore→Bangalore
SHP01202,2025-01-14,WH038,1,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP01203,2025-01-21,WH027,0,Ahmedabad,Kolkata,On-Time,Ahmedabad→Kolkata
SHP01204,2025-01-15,WH011,5,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01205,2025-02-18,WH047,5,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP01206,2025-02-19,WH017,2,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP01207,2025-02-28,WH050,2,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP01208,2025-01-04,WH039,0,Delhi,Kolkata,On-Time,Delhi→Kolkata
SHP01209,2025-02-04,WH026,-2,Kolkata,Bangalore,Early,Kolkata→Bangalore
SHP01210,2025-01-02,WH042,-2,Ahmedabad,Mumbai,Early,Ahmedabad→Mumbai
SHP01212,2025-01-31,WH005,-1,Jaipur,Mumbai,Early,Jaipur→Mumbai
SHP01213,2025-01-09,WH050,5,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP01214,2025-01-25,WH022,2,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP01215,2025-02-23,WH008,-1,Delhi,Mumbai,Early,Delhi→Mumbai
SHP01216,2025-02-14,WH035,5,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP01217,2025-01-26,WH006,3,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP01218,2025-01-31,WH001,0,Ahmedabad,Mumbai,On-Time,Ahmedabad→Mumbai
SHP01219,2025-01-31,WH038,1,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP01220,2025-02-18,WH039,2,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP01221,2025-01-17,WH018,1,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP01223,2025-02-17,WH025,5,Pune,Delhi,Delayed,Pune→Delhi
SHP01224,2025-02-03,WH016,1,Chennai,Chennai,Delayed,Chennai→Chennai
SHP01225,2025-02-06,WH047,1,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP01227,2025-02-12,WH008,-1,Chennai,Mumbai,Early,Chennai→Mumbai
SHP01228,2025-01-19,WH018,2,Pune,Bangalore,Delayed,Pune→Bangalore
SHP01229,2025-01-21,WH008,-2,Mumbai,Mumbai,Early,Mumbai→Mumbai
SHP01230,2025-01-18,WH040,3,Pune,Kolkata,Delayed,Pune→Kolkata
SHP01232,2025-01-04,WH044,2,Pune,Kolkata,Delayed,Pune→Kolkata
SHP01233,2025-01-24,WH011,4,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP01234,2025-02-09,WH020,-1,Kolkata,Chennai,Early,Kolkata→Chennai
SHP01235,2025-01-01,WH003,1,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP01236,2025-01-28,WH028,1,Chennai,Chennai,Delayed,Chennai→Chennai
SHP01237,2025-02-01,WH020,4,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP01238,2025-01-08,WH001,1,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP01239,2025-02-21,WH019,3,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP01240,2025-02-25,WH016,-2,Chennai,Bangalore,Early,Chennai→Bangalore
SHP01242,2025-02-17,WH003,2,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP01243,2025-02-18,WH030,4,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP01244,2025-01-17,WH019,-2,Pune,Mumbai,Early,Pune→Mumbai
SHP01245,2025-02-22,WH046,-1,Chennai,Kolkata,Early,Chennai→Kolkata
SHP01246,2025-02-07,WH019,5,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP01247,2025-01-26,WH015,2,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP01248,2025-01-19,WH025,-1,Chennai,Mumbai,Early,Chennai→Mumbai
SHP01249,2025-03-01,WH038,1,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP01250,2025-01-22,WH009,0,Jaipur,Delhi,On-Time,Jaipur→Delhi
SHP01251,2025-02-28,WH034,3,Chennai,Delhi,Delayed,Chennai→Delhi
SHP01252,2025-01-21,WH007,4,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP01253,2025-01-05,WH028,-2,Chennai,Mumbai,Early,Chennai→Mumbai
SHP01254,2025-02-16,WH019,4,Chennai,Chennai,Delayed,Chennai→Chennai
SHP01255,2025-02-22,WH049,-1,Pune,Bangalore,Early,Pune→Bangalore
SHP01256,2025-01-16,WH023,3,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP01257,2025-02-12,WH031,2,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP01258,2025-01-21,WH010,1,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP01259,2025-02-22,WH024,0,Hyderabad,Kolkata,On-Time,Hyderabad→Kolkata
SHP01260,2025-01-20,WH029,1,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP01262,2025-02-11,WH050,5,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP01264,2025-01-27,WH005,1,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP01265,2025-01-13,WH002,-1,Mumbai,Chennai,Early,Mumbai→Chennai
SHP01266,2025-02-17,WH015,0,Bangalore,Chennai,On-Time,Bangalore→Chennai
SHP01267,2025-02-24,WH005,4,Delhi,Delhi,Delayed,Delhi→Delhi
SHP01271,2025-01-14,WH045,4,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP01273,2025-02-18,WH017,-2,Bangalore,Chennai,Early,Bangalore→Chennai
SHP01274,2025-02-24,WH004,5,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP01275,2025-01-03,WH015,5,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP01276,2025-01-01,WH020,3,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP01277,2025-02-09,WH033,3,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP01278,2025-01-24,WH001,0,Kolkata,Bangalore,On-Time,Kolkata→Bangalore
SHP01279,2025-01-20,WH014,5,Jaipur,Bangalore,Delayed,Jaipur→Bangalore
SHP01280,2025-01-25,WH027,0,Mumbai,Delhi,On-Time,Mumbai→Delhi
SHP01281,2025-02-17,WH013,4,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01282,2025-02-27,WH037,0,Ahmedabad,Bangalore,On-Time,Ahmedabad→Bangalore
SHP01283,2025-02-24,WH025,0,Ahmedabad,Mumbai,On-Time,Ahmedabad→Mumbai
SHP01284,2025-02-13,WH042,5,Pune,Bangalore,Delayed,Pune→Bangalore
SHP01285,2025-01-16,WH033,0,Jaipur,Mumbai,On-Time,Jaipur→Mumbai
SHP01286,2025-01-26,WH037,4,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP01287,2025-01-01,WH050,-1,Mumbai,Delhi,Early,Mumbai→Delhi
SHP01288,2025-02-06,WH006,1,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP01289,2025-01-31,WH024,4,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP01290,2025-02-13,WH042,1,Chennai,Chennai,Delayed,Chennai→Chennai
SHP01291,2025-02-03,WH011,5,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP01292,2025-01-07,WH024,-1,Bangalore,Chennai,Early,Bangalore→Chennai
SHP01293,2025-01-08,WH046,3,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP01294,2025-01-20,WH047,4,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP01295,2025-01-29,WH009,1,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP01296,2025-01-17,WH040,1,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP01297,2025-02-03,WH047,1,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP01300,2025-02-01,WH014,2,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP01301,2025-01-06,WH008,4,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01302,2025-01-14,WH003,0,Ahmedabad,Bangalore,On-Time,Ahmedabad→Bangalore
SHP01303,2025-02-15,WH027,4,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP01304,2025-01-20,WH036,4,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP01305,2025-01-31,WH022,2,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP01306,2025-02-19,WH005,-2,Pune,Mumbai,Early,Pune→Mumbai
SHP01307,2025-02-28,WH009,2,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP01308,2025-02-18,WH043,2,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP01309,2025-02-03,WH011,-1,Mumbai,Kolkata,Early,Mumbai→Kolkata
SHP01310,2025-01-17,WH015,2,Delhi,Chennai,Delayed,Delhi→Chennai
SHP01311,2025-01-14,WH049,4,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP01312,2025-01-06,WH007,-2,Lucknow,Delhi,Early,Lucknow→Delhi
SHP01313,2025-01-02,WH048,-2,Lucknow,Bangalore,Early,Lucknow→Bangalore
SHP01314,2025-02-11,WH046,-1,Jaipur,Kolkata,Early,Jaipur→Kolkata
SHP01315,2025-01-02,WH001,0,Pune,Mumbai,On-Time,Pune→Mumbai
SHP01317,2025-01-07,WH041,2,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP01318,2025-02-05,WH047,3,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP01319,2025-02-08,WH047,2,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP01320,2025-02-22,WH019,0,Ahmedabad,Delhi,On-Time,Ahmedabad→Delhi
SHP01322,2025-02-13,WH050,1,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP01323,2025-02-16,WH041,0,Kolkata,Mumbai,On-Time,Kolkata→Mumbai
SHP01324,2025-02-22,WH020,0,Mumbai,Chennai,On-Time,Mumbai→Chennai
SHP01325,2025-01-25,WH042,3,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP01326,2025-01-06,WH008,-1,Jaipur,Delhi,Early,Jaipur→Delhi
SHP01327,2025-02-12,WH048,5,Chennai,Mumbai,Delayed,Chennai→Mumbai
SHP01328,2025-02-13,WH009,-2,Kolkata,Mumbai,Early,Kolkata→Mumbai
SHP01329,2025-01-25,WH030,4,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP01331,2025-01-07,WH013,-1,Kolkata,Bangalore,Early,Kolkata→Bangalore
SHP01332,2025-02-03,WH031,0,Pune,Mumbai,On-Time,Pune→Mumbai
SHP01333,2025-01-20,WH046,-1,Ahmedabad,Chennai,Early,Ahmedabad→Chennai
SHP01334,2025-01-20,WH026,1,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP01335,2025-03-02,WH003,3,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP01336,2025-01-04,WH005,4,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01337,2025-01-26,WH013,2,Pune,Bangalore,Delayed,Pune→Bangalore
SHP01338,2025-01-29,WH034,-2,Kolkata,Bangalore,Early,Kolkata→Bangalore
SHP01339,2025-02-03,WH033,-1,Pune,Bangalore,Early,Pune→Bangalore
SHP01340,2025-02-23,WH049,1,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP01341,2025-01-05,WH006,-1,Pune,Kolkata,Early,Pune→Kolkata
SHP01342,2025-01-10,WH038,5,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP01343,2025-01-24,WH035,-1,Ahmedabad,Mumbai,Early,Ahmedabad→Mumbai
SHP01344,2025-01-15,WH046,-2,Mumbai,Delhi,Early,Mumbai→Delhi
SHP01345,2025-02-20,WH028,1,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP01346,2025-02-04,WH031,-1,Mumbai,Delhi,Early,Mumbai→Delhi
SHP01347,2025-02-28,WH027,4,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01348,2025-02-04,WH041,0,Kolkata,Kolkata,On-Time,Kolkata→Kolkata
SHP01349,2025-02-28,WH023,2,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP01350,2025-01-02,WH032,3,Pune,Chennai,Delayed,Pune→Chennai
SHP01351,2025-01-12,WH032,-2,Delhi,Mumbai,Early,Delhi→Mumbai
SHP01352,2025-02-01,WH038,5,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP01353,2025-02-02,WH012,5,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP01354,2025-03-01,WH044,0,Lucknow,Delhi,On-Time,Lucknow→Delhi
SHP01355,2025-01-01,WH033,2,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP01356,2025-02-23,WH003,-1,Jaipur,Delhi,Early,Jaipur→Delhi
SHP01357,2025-02-26,WH006,-1,Pune,Delhi,Early,Pune→Delhi
SHP01358,2025-01-07,WH049,-2,Mumbai,Mumbai,Early,Mumbai→Mumbai
SHP01361,2025-01-18,WH049,3,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP01363,2025-01-09,WH033,4,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP01365,2025-01-04,WH033,1,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP01366,2025-02-15,WH018,5,Pune,Kolkata,Delayed,Pune→Kolkata
SHP01367,2025-01-31,WH038,4,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP01368,2025-02-08,WH044,-2,Lucknow,Mumbai,Early,Lucknow→Mumbai
SHP01369,2025-01-30,WH048,-2,Jaipur,Bangalore,Early,Jaipur→Bangalore
SHP01370,2025-02-04,WH022,2,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP01371,2025-02-15,WH029,4,Delhi,Chennai,Delayed,Delhi→Chennai
SHP01372,2025-02-22,WH028,-2,Ahmedabad,Bangalore,Early,Ahmedabad→Bangalore
SHP01373,2025-01-24,WH038,5,Chennai,Delhi,Delayed,Chennai→Delhi
SHP01375,2025-01-08,WH038,-2,Pune,Kolkata,Early,Pune→Kolkata
SHP01376,2025-03-01,WH049,1,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP01377,2025-02-04,WH001,0,Pune,Kolkata,On-Time,Pune→Kolkata
SHP01378,2025-01-20,WH019,0,Mumbai,Mumbai,On-Time,Mumbai→Mumbai
SHP01379,2025-01-16,WH012,2,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP01380,2025-02-16,WH015,0,Lucknow,Mumbai,On-Time,Lucknow→Mumbai
SHP01381,2025-01-11,WH022,3,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP01382,2025-01-16,WH022,0,Kolkata,Kolkata,On-Time,Kolkata→Kolkata
SHP01383,2025-02-16,WH036,1,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP01384,2025-02-24,WH029,0,Lucknow,Chennai,On-Time,Lucknow→Chennai
SHP01385,2025-01-24,WH013,-2,Lucknow,Mumbai,Early,Lucknow→Mumbai
SHP01386,2025-01-22,WH013,3,Jaipur,Bangalore,Delayed,Jaipur→Bangalore
SHP01387,2025-02-20,WH027,0,Bangalore,Mumbai,On-Time,Bangalore→Mumbai
SHP01388,2025-01-03,WH005,5,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP01389,2025-02-01,WH026,-1,Hyderabad,Bangalore,Early,Hyderabad→Bangalore
SHP01390,2025-01-21,WH003,1,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP01391,2025-02-15,WH037,1,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP01392,2025-01-15,WH037,4,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP01394,2025-01-13,WH038,5,Pune,Bangalore,Delayed,Pune→Bangalore
SHP01395,2025-02-01,WH044,3,Pune,Delhi,Delayed,Pune→Delhi
SHP01396,2025-01-17,WH042,5,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP01397,2025-01-11,WH037,-2,Delhi,Mumbai,Early,Delhi→Mumbai
SHP01398,2025-01-16,WH024,4,Delhi,Chennai,Delayed,Delhi→Chennai
SHP01399,2025-02-09,WH016,4,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP01400,2025-01-02,WH014,-2,Kolkata,Mumbai,Early,Kolkata→Mumbai
SHP01401,2025-01-21,WH011,5,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP01402,2025-02-01,WH004,0,Delhi,Mumbai,On-Time,Delhi→Mumbai
SHP01403,2025-01-08,WH008,-1,Bangalore,Mumbai,Early,Bangalore→Mumbai
SHP01404,2025-02-03,WH021,-1,Mumbai,Kolkata,Early,Mumbai→Kolkata
SHP01405,2025-01-21,WH029,3,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP01406,2025-02-27,WH021,-1,Chennai,Mumbai,Early,Chennai→Mumbai
SHP01407,2025-01-06,WH018,-1,Kolkata,Bangalore,Early,Kolkata→Bangalore
SHP01408,2025-01-24,WH020,4,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP01409,2025-03-02,WH041,0,Ahmedabad,Delhi,On-Time,Ahmedabad→Delhi
SHP01410,2025-02-11,WH002,3,Pune,Delhi,Delayed,Pune→Delhi
SHP01413,2025-02-07,WH046,1,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP01414,2025-02-01,WH028,0,Pune,Chennai,On-Time,Pune→Chennai
SHP01415,2025-02-22,WH022,-2,Lucknow,Delhi,Early,Lucknow→Delhi
SHP01416,2025-02-04,WH021,-1,Lucknow,Kolkata,Early,Lucknow→Kolkata
SHP01417,2025-02-03,WH012,3,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP01418,2025-01-08,WH035,5,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP01419,2025-02-26,WH047,5,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP01420,2025-02-09,WH011,0,Delhi,Kolkata,On-Time,Delhi→Kolkata
SHP01421,2025-01-31,WH023,-2,Lucknow,Kolkata,Early,Lucknow→Kolkata
SHP01422,2025-01-26,WH050,3,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP01423,2025-01-25,WH039,4,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP01424,2025-02-15,WH031,5,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP01425,2025-02-27,WH020,-2,Ahmedabad,Mumbai,Early,Ahmedabad→Mumbai
